LASID,Graduation Year,IBAssessmentID,Raw mark,Moderated mark,Scaled mark,Component grade
20120010,2012,ENGLHL1,,11,11,4
20120010,2012,ENGLHL2,,20,20,7
20120010,2012,ENGLHLIA,21,19,19,5
20120010,2012,ENGLHLWRI,,26,13,5
20120010,2012,HISTHL1,,13,10.4,5
20120010,2012,HISTHL2,,14,8.75,4
20120010,2012,HISTHL3,,23,13.409,4
20120010,2012,HISTHLIA,18,15,12,5
20120010,2012,MATHSL1,,85,37.74,7
20120010,2012,MATHSL2,,62,27.528,6
20120010,2012,MATHSLPRT,20,21,10.5,4
20120010,2012,PHYSSL2,,25,16,5
20120010,2012,PHYSSL3,,24,14.4,6
20120010,2012,PHYSSLMCQ,,13,8.97,3
20120010,2012,PHYSSLPRA,26,15,7.5,2
20120010,2012,PSYCHL1,,21,15.981,5
20120010,2012,PSYCHL2,,13,7.384,3
20120010,2012,PSYCHL3,,10,6.67,4
20120010,2012,PSYCHLIA,17,12,8.568,4
20120010,2012,SPANSL1,,21,21,4
20120010,2012,SPANSL2,,23,23,6
20120010,2012,SPANSLIA,27,26,26,6
20120010,2012,THEOTKPRES,17,17,17,B
20120010,2012,THEOTKPT,,30,30,A
20120013,2012,BIOLHL2,,43,21.5,5
20120013,2012,BIOLHL3,,25,12.5,5
20120013,2012,BIOLHLMCQ,,33,16.5,6
20120013,2012,BIOLHLPRA,46,34,17,6
20120013,2012,ENGLSL1,,15,15,5
20120013,2012,ENGLSL2,,19,19,6
20120013,2012,ENGLSLIA,26,25,25,7
20120013,2012,ENGLSLWRI,,12,12,5
20120013,2012,GERMSL1,,16,16,3
20120013,2012,GERMSL2,,22,22,6
20120013,2012,GERMSLIA,22,18,18,5
20120013,2012,HISTHL1,,10,8,4
20120013,2012,HISTHL2,,16,10,4
20120013,2012,HISTHL3,,33,19.239,6
20120013,2012,HISTHLIA,19,15,12,5
20120013,2012,MATHSL1,,68,30.192,6
20120013,2012,MATHSL2,,40,17.76,4
20120013,2012,MATHSLPRT,24,24,12,5
20120013,2012,PSYCHL1,,24,18.264,5
20120013,2012,PSYCHL2,,14,7.952,4
20120013,2012,PSYCHL3,,6,4.002,3
20120013,2012,PSYCHLIA,17,12,8.568,4
20120013,2012,THEOTKPRES,18,18,18,B
20120013,2012,THEOTKPT,,26,26,B
20120067,2012,BIOLHL2,,49,24.5,6
20120067,2012,BIOLHL3,,33,16.5,7
20120067,2012,BIOLHLMCQ,,30,15,5
20120067,2012,BIOLHLPRA,43,32,16,5
20120067,2012,ENGLSL1,,15,15,5
20120067,2012,ENGLSL2,,19,19,6
20120067,2012,ENGLSLIA,26,25,25,7
20120067,2012,ENGLSLWRI,,12,12,5
20120067,2012,HISTHL1,,13,10.4,5
20120067,2012,HISTHL2,,18,11.25,5
20120067,2012,HISTHL3,,20,11.66,4
20120067,2012,HISTHLIA,16,14,11.2,5
20120067,2012,MATHSL1,,55,24.42,5
20120067,2012,MATHSL2,,45,19.98,4
20120067,2012,MATHSLPRT,18,20,10,4
20120067,2012,PSYCHL1,,25,19.025,5
20120067,2012,PSYCHL2,,8,4.544,2
20120067,2012,PSYCHL3,,13,8.671,5
20120067,2012,PSYCHLIA,,,,N
20120067,2012,SPANSL1,,22,22,5
20120067,2012,SPANSL2,,19,19,5
20120067,2012,SPANSLIA,19,19,19,5
20120067,2012,THEOTKPRES,17,17,17,B
20120067,2012,THEOTKPT,,19,19,C
20120072,2012,ENGLHL1,,20,20,7
20120072,2012,ENGLHL2,,19,19,6
20120072,2012,ENGLHLIA,24,21,21,5
20120072,2012,ENGLHLWRI,,27,13.5,5
20120072,2012,HISTHL1,,16,12.8,6
20120072,2012,HISTHL2,,18,11.25,5
20120072,2012,HISTHL3,,18,10.494,3
20120072,2012,HISTHLIA,19,15,12,5
20120072,2012,MATHSL1,,77,34.188,7
20120072,2012,MATHSL2,,63,27.972,6
20120072,2012,MATHSLPRT,30,29,14.5,6
20120072,2012,PHYSSL2,,31,19.84,6
20120072,2012,PHYSSL3,,18,10.8,5
20120072,2012,PHYSSLMCQ,,19,13.11,5
20120072,2012,PHYSSLPRA,29,18,9,3
20120072,2012,PSYCHL1,,27,20.547,6
20120072,2012,PSYCHL2,,16,9.088,4
20120072,2012,PSYCHL3,,8,5.336,4
20120072,2012,PSYCHLIA,26,19,13.566,6
20120072,2012,SPANSL1,,24,24,5
20120072,2012,SPANSL2,,26,26,7
20120072,2012,SPANSLIA,27,26,26,6
20120072,2012,THEOTKPRES,17,17,17,B
20120072,2012,THEOTKPT,,26,26,B
20124375,2012,BIOLHL2,,26,13,4
20124375,2012,BIOLHL3,,21,10.5,5
20124375,2012,BIOLHLMCQ,,20,10,3
20124375,2012,BIOLHLPRA,36,27,13.5,4
20124375,2012,ENGLSL1,,11,11,4
20124375,2012,ENGLSL2,,17,17,6
20124375,2012,ENGLSLIA,19,18,18,5
20124375,2012,ENGLSLWRI,,15,15,6
20124375,2012,HISTHL1,,14,11.2,6
20124375,2012,HISTHL2,,18,11.25,5
20124375,2012,HISTHL3,,26,15.158,5
20124375,2012,HISTHLIA,15,13,10.4,5
20124375,2012,MATHSL1,,47,20.868,4
20124375,2012,MATHSL2,,31,13.764,3
20124375,2012,MATHSLPRT,28,28,14,5
20124375,2012,PSYCHL1,,19,14.459,4
20124375,2012,PSYCHL2,,12,6.816,3
20124375,2012,PSYCHL3,,12,8.004,5
20124375,2012,PSYCHLIA,15,10,7.14,4
20124375,2012,SPANSL1,,22,22,5
20124375,2012,SPANSL2,,21,21,5
20124375,2012,SPANSLIA,27,26,26,6
20124375,2012,THEOTKPRES,16,16,16,B
20124375,2012,THEOTKPT,,17,17,C
20124640,2012,ENGLHL1,,13,13,4
20124640,2012,ENGLHL2,,17,17,6
20124640,2012,ENGLHLIA,27,23,23,6
20124640,2012,ENGLHLWRI,,32,16,6
20124640,2012,HISTHL1,,12,9.6,5
20124640,2012,HISTHL2,,11,6.875,3
20124640,2012,HISTHL3,,21,12.243,4
20124640,2012,HISTHLIA,19,15,12,5
20124640,2012,MATHSL1,,74,32.856,6
20124640,2012,MATHSL2,,68,30.192,6
20124640,2012,MATHSLPRT,33,32,16,6
20124640,2012,PHYSSL2,,27,17.28,5
20124640,2012,PHYSSL3,,25,15,7
20124640,2012,PHYSSLMCQ,,16,11.04,4
20124640,2012,PHYSSLPRA,28,17,8.5,3
20124640,2012,SPANSL1,,24,24,5
20124640,2012,SPANSL2,,22,22,6
20124640,2012,SPANSLIA,24,24,24,6
20124640,2012,THEAHLIPP,40,35,17.5,6
20124640,2012,THEAHLPPP,,5,5,3
20124640,2012,THEAHLTHTR,,32,20,7
20124640,2012,THEAHLTHTR,30,24,15,5
20124640,2012,THEOTKPRES,20,20,20,A
20124640,2012,THEOTKPT,,28,28,B
20124730,2012,ENGLHL1,,19,19,6
20124730,2012,ENGLHL2,,21,21,7
20124730,2012,ENGLHLIA,27,23,23,6
20124730,2012,ENGLHLWRI,,38,19,7
20124730,2012,GERMSL1,,28,28,6
20124730,2012,GERMSL2,,21,21,6
20124730,2012,GERMSLIA,28,25,25,6
20124730,2012,HISTHL1,,13,10.4,5
20124730,2012,HISTHL2,,22,13.75,6
20124730,2012,HISTHL3,,35,20.405,6
20124730,2012,HISTHLIA,22,17,13.6,6
20124730,2012,MATHSL1,,65,28.86,6
20124730,2012,MATHSL2,,67,29.748,6
20124730,2012,MATHSLPRT,36,34,17,7
20124730,2012,PHYSSL2,,41,26.24,7
20124730,2012,PHYSSL3,,27,16.2,7
20124730,2012,PHYSSLMCQ,,19,13.11,5
20124730,2012,PHYSSLPRA,30,19,9.5,3
20124730,2012,PSYCHL1,,31,23.591,6
20124730,2012,PSYCHL2,,21,11.928,5
20124730,2012,PSYCHL3,,11,7.337,5
20124730,2012,PSYCHLIA,25,19,13.566,6
20124730,2012,THEOTKPRES,20,20,20,A
20124730,2012,THEOTKPT,,30,30,A
20125090,2012,ENGLHL1,,16,16,5
20125090,2012,ENGLHL2,,19,19,6
20125090,2012,ENGLHLIA,27,23,23,6
20125090,2012,ENGLHLWRI,,27,13.5,5
20125090,2012,HISTHL1,,10,8,4
20125090,2012,HISTHL2,,8,5,2
20125090,2012,HISTHL3,,18,10.494,3
20125090,2012,HISTHLIA,20,16,12.8,6
20125090,2012,MATHSL1,,39,17.316,3
20125090,2012,MATHSL2,,38,16.872,3
20125090,2012,MATHSLPRT,16,18,9,3
20125090,2012,PHYSSL2,,13,8.32,3
20125090,2012,PHYSSL3,,8,4.8,2
20125090,2012,PHYSSLMCQ,,11,7.59,3
20125090,2012,PHYSSLPRA,24,14,7,2
20125090,2012,PSYCHL1,,22,16.742,5
20125090,2012,PSYCHL2,,15,8.52,4
20125090,2012,PSYCHL3,,6,4.002,3
20125090,2012,PSYCHLIA,13,9,6.426,3
20125090,2012,SPANSL1,,24,24,5
20125090,2012,SPANSL2,,18,18,4
20125090,2012,SPANSLIA,20,20,20,5
20125090,2012,THEOTKPRES,15,15,15,C
20125090,2012,THEOTKPT,,23,23,B
20125530,2012,BIOLHL2,,50,25,6
20125530,2012,BIOLHL3,,28,14,6
20125530,2012,BIOLHLMCQ,,33,16.5,6
20125530,2012,BIOLHLPRA,46,34,17,6
20125530,2012,ENGLSL1,,13,13,4
20125530,2012,ENGLSL2,,19,19,6
20125530,2012,ENGLSLIA,25,24,24,7
20125530,2012,ENGLSLWRI,,16,16,6
20125530,2012,HISTHL1,,16,12.8,6
20125530,2012,HISTHL2,,22,13.75,6
20125530,2012,HISTHL3,,30,17.49,5
20125530,2012,HISTHLIA,21,16,12.8,6
20125530,2012,MATHSL1,,76,33.744,6
20125530,2012,MATHSL2,,54,23.976,5
20125530,2012,MATHSLPRT,29,29,14.5,6
20125530,2012,PSYCHL1,,31,23.591,6
20125530,2012,PSYCHL2,,16,9.088,4
20125530,2012,PSYCHL3,,12,8.004,5
20125530,2012,PSYCHLIA,19,14,9.996,5
20125530,2012,SPANSL1,,28,28,6
20125530,2012,SPANSL2,,27,27,7
20125530,2012,SPANSLIA,27,26,26,6
20125530,2012,THEOTKPRES,16,16,16,B
20125530,2012,THEOTKPT,,33,33,A
20126100,2012,ENGLHL1,,11,11,4
20126100,2012,ENGLHL2,,15,15,5
20126100,2012,ENGLHLIA,23,20,20,5
20126100,2012,ENGLHLWRI,,28,14,5
20126100,2012,HISTHL1,,10,8,4
20126100,2012,HISTHL2,,14,8.75,4
20126100,2012,HISTHL3,,34,19.822,6
20126100,2012,HISTHLIA,16,14,11.2,5
20126100,2012,MATHSL1,,49,21.756,4
20126100,2012,MATHSL2,,41,18.204,4
20126100,2012,MATHSLPRT,25,25,12.5,5
20126100,2012,PHYSSL2,,16,10.24,3
20126100,2012,PHYSSL3,,14,8.4,4
20126100,2012,PHYSSLMCQ,,10,6.9,2
20126100,2012,PHYSSLPRA,25,15,7.5,2
20126100,2012,PSYCHL1,,32,24.352,7
20126100,2012,PSYCHL2,,21,11.928,5
20126100,2012,PSYCHL3,,5,3.335,3
20126100,2012,PSYCHLIA,21,15,10.71,5
20126100,2012,SPANSL1,,20,20,4
20126100,2012,SPANSL2,,23,23,6
20126100,2012,SPANSLIA,24,24,24,6
20126100,2012,THEOTKPRES,17,17,17,B
20126100,2012,THEOTKPT,,17,17,C
20126355,2012,ENGLHL1,,14,14,5
20126355,2012,ENGLHL2,,12,12,4
20126355,2012,ENGLHLIA,15,15,15,4
20126355,2012,ENGLHLWRI,,19,9.5,4
20126355,2012,HISTHL1,,9,7.2,4
20126355,2012,HISTHL2,,13,8.125,4
20126355,2012,HISTHL3,,21,12.243,4
20126355,2012,HISTHLIA,12,11,8.8,4
20126355,2012,MATHSL1,,41,18.204,3
20126355,2012,MATHSL2,,51,22.644,5
20126355,2012,MATHSLPRT,17,19,9.5,3
20126355,2012,PHYSSL2,,12,7.68,2
20126355,2012,PHYSSL3,,12,7.2,3
20126355,2012,PHYSSLMCQ,,16,11.04,4
20126355,2012,PHYSSLPRA,26,15,7.5,2
20126355,2012,PSYCHL1,,18,13.698,4
20126355,2012,PSYCHL2,,7,3.976,2
20126355,2012,PSYCHL3,,8,5.336,4
20126355,2012,PSYCHLIA,9,6,4.284,3
20126355,2012,SPANSL1,,19,19,4
20126355,2012,SPANSL2,,22,22,6
20126355,2012,SPANSLIA,12,12,12,3
20126355,2012,THEOTKPRES,9,9,9,D
20126355,2012,THEOTKPT,,25,25,B
20126385,2012,ENGLHL1,,16,16,5
20126385,2012,ENGLHL2,,16,16,5
20126385,2012,ENGLHLIA,17,16,16,4
20126385,2012,ENGLHLWRI,,28,14,5
20126385,2012,FRENSL1,,24,24,4
20126385,2012,FRENSL2,,16,16,4
20126385,2012,FRENSLIA,24,21,21,5
20126385,2012,HISTHL1,,9,7.2,4
20126385,2012,HISTHL2,,15,9.375,4
20126385,2012,HISTHL3,,27,15.741,5
20126385,2012,HISTHLIA,15,13,10.4,5
20126385,2012,MATHSL1,,19,8.436,2
20126385,2012,MATHSL2,,30,13.32,2
20126385,2012,MATHSLPRT,17,19,9.5,3
20126385,2012,PHYSSL2,,18,11.52,3
20126385,2012,PHYSSL3,,11,6.6,3
20126385,2012,PHYSSLMCQ,,11,7.59,3
20126385,2012,PHYSSLPRA,18,9,4.5,2
20126385,2012,PSYCHL1,,8,6.088,2
20126385,2012,PSYCHL2,,7,3.976,2
20126385,2012,PSYCHL3,,5,3.335,3
20126385,2012,PSYCHLIA,10,6,4.284,3
20126385,2012,THEOTKPRES,15,15,15,C
20126385,2012,THEOTKPT,,22,22,C
20126445,2012,ENGLHL1,,15,15,5
20126445,2012,ENGLHL2,,16,16,5
20126445,2012,ENGLHLIA,19,17,17,4
20126445,2012,ENGLHLWRI,,35,17.5,7
20126445,2012,FRENSL1,,24,24,4
20126445,2012,FRENSL2,,14,14,3
20126445,2012,FRENSLIA,23,20,20,5
20126445,2012,HISTHL1,,16,12.8,6
20126445,2012,HISTHL2,,18,11.25,5
20126445,2012,HISTHL3,,33,19.239,6
20126445,2012,HISTHLIA,18,15,12,5
20126445,2012,MATHSL1,,31,13.764,3
20126445,2012,MATHSL2,,28,12.432,2
20126445,2012,MATHSLPRT,21,22,11,4
20126445,2012,PHYSSL2,,26,16.64,5
20126445,2012,PHYSSL3,,10,6,3
20126445,2012,PHYSSLMCQ,,15,10.35,4
20126445,2012,PHYSSLPRA,23,13,6.5,2
20126445,2012,PSYCHL1,,27,20.547,6
20126445,2012,PSYCHL2,,11,6.248,3
20126445,2012,PSYCHL3,,6,4.002,3
20126445,2012,PSYCHLIA,15,10,7.14,4
20126445,2012,THEOTKPRES,20,20,20,A
20126445,2012,THEOTKPT,,14,14,D
20126830,2012,ENGLHL1,,7,7,2
20126830,2012,ENGLHL2,,19,19,6
20126830,2012,ENGLHLIA,15,15,15,4
20126830,2012,ENGLHLWRI,,18,9,4
20126830,2012,FRENSL1,,18,18,3
20126830,2012,FRENSL2,,12,12,3
20126830,2012,FRENSLIA,18,16,16,4
20126830,2012,HISTHL1,,11,8.8,4
20126830,2012,HISTHL2,,13,8.125,4
20126830,2012,HISTHL3,,20,11.66,4
20126830,2012,HISTHLIA,15,13,10.4,5
20126830,2012,MATHSL1,,30,13.32,2
20126830,2012,MATHSL2,,29,12.876,2
20126830,2012,MATHSLPRT,20,21,10.5,4
20126830,2012,PHYSSL2,,5,3.2,1
20126830,2012,PHYSSL3,,12,7.2,3
20126830,2012,PHYSSLMCQ,,10,6.9,2
20126830,2012,PHYSSLPRA,21,11,5.5,2
20126830,2012,THEAHLIPP,35,32,16,5
20126830,2012,THEAHLPPP,,3,3,2
20126830,2012,THEAHLTHTR,,25,15.625,6
20126830,2012,THEAHLTHTR,17,17,10.625,4
20126830,2012,THEOTKPRES,17,17,17,B
20126830,2012,THEOTKPT,,11,11,D
20130060,2013,BIOLSL2,,29,18.56,5
20130060,2013,BIOLSL3,,21,14.007,5
20130060,2013,BIOLSLMCQ,,18,12.006,4
20130060,2013,BIOLSLPRA,37,31,15.5,5
20130060,2013,ENGLHL1,,12,12,5
20130060,2013,ENGLHL2,,15,15,5
20130060,2013,ENGLHLIA,19,19,19,5
20130060,2013,ENGLHLWRI,,16,16,5
20130060,2013,HISTHL1,,8,6.4,4
20130060,2013,HISTHL2,,11,6.875,3
20130060,2013,HISTHL3,,20,11.66,4
20130060,2013,HISTHLIA,17,15,12,5
20130060,2013,MATHSL1,,63,27.972,6
20130060,2013,MATHSL2,,48,21.312,4
20130060,2013,MATHSLPRT,24,20,10,4
20130060,2013,PSYCHL1,,28,21.308,6
20130060,2013,PSYCHL2,,21,11.928,4
20130060,2013,PSYCHL3,,9,6.003,4
20130060,2013,PSYCHLIA,21,17,12.138,5
20130060,2013,SPANSL1,,34,18.904,5
20130060,2013,SPANSL2,,20,20,6
20130060,2013,SPANSLIA,18,17,17,4
20130060,2013,SPANSLWRI,,16,12.8,5
20130060,2013,THEOTKPRES,19,19,19,A
20130060,2013,THEOTKPT,,26,26,B
20130061,2013,CHEMSL2,,13,8.32,2
20130061,2013,CHEMSL3,,12,7.2,2
20130061,2013,CHEMSLMCQ,,14,9.338,3
20130061,2013,CHEMSLPRA,29,19,9.5,3
20130061,2013,ENGLHL1,,7,7,3
20130061,2013,ENGLHL2,,12,12,4
20130061,2013,ENGLHLIA,15,14,14,4
20130061,2013,ENGLHLWRI,,12,12,3
20130061,2013,HISTHL1,,7,5.6,3
20130061,2013,HISTHL2,,15,9.375,4
20130061,2013,HISTHL3,,23,13.409,4
20130061,2013,HISTHLIA,11,11,8.8,4
20130061,2013,MATHSL1,,60,26.64,5
20130061,2013,MATHSL2,,45,19.98,4
20130061,2013,MATHSLPRT,24,20,10,4
20130061,2013,SPANSL1,,28,15.568,4
20130061,2013,SPANSL2,,13,13,4
20130061,2013,SPANSLIA,14,11,11,3
20130061,2013,SPANSLWRI,,14,11.2,4
20130061,2013,THEAHLIPP,16,20,10,4
20130061,2013,THEAHLPPP,,6,6,3
20130061,2013,THEAHLTHTR,,33,20.625,7
20130061,2013,THEAHLTHTR,30,23,14.375,5
20130061,2013,THEOTKPRES,8,8,8,E
20130061,2013,THEOTKPT,,20,20,C
20130063,2013,CHEMSL2,,22,14.08,4
20130063,2013,CHEMSL3,,24,14.4,5
20130063,2013,CHEMSLMCQ,,13,8.671,3
20130063,2013,CHEMSLPRA,40,26,13,4
20130063,2013,ENGLHL1,,13,13,5
20130063,2013,ENGLHL2,,20,20,7
20130063,2013,ENGLHLIA,25,25,25,6
20130063,2013,ENGLHLWRI,,10,10,3
20130063,2013,GERMSL1,,29,16.124,5
20130063,2013,GERMSL2,,14,14,4
20130063,2013,GERMSLIA,23,21,21,5
20130063,2013,GERMSLWRI,,19,15.2,5
20130063,2013,HISTHL1,,15,12,6
20130063,2013,HISTHL2,,14,8.75,4
20130063,2013,HISTHL3,,22,12.826,4
20130063,2013,HISTHLIA,19,16,12.8,6
20130063,2013,MATHSL1,,61,27.084,5
20130063,2013,MATHSL2,,57,25.308,5
20130063,2013,MATHSLPRT,27,22,11,4
20130063,2013,PSYCHL1,,22,16.742,5
20130063,2013,PSYCHL2,,29,16.472,6
20130063,2013,PSYCHL3,,9,6.003,4
20130063,2013,PSYCHLIA,20,16,11.424,5
20130063,2013,THEOTKPRES,15,15,15,C
20130063,2013,THEOTKPT,,21,21,C
20130065,2013,CHEMSL2,,21,13.44,4
20130065,2013,CHEMSL3,,24,14.4,5
20130065,2013,CHEMSLMCQ,,18,12.006,4
20130065,2013,CHEMSLPRA,36,23,11.5,4
20130065,2013,ENGLHL1,,13,13,5
20130065,2013,ENGLHL2,,16,16,5
20130065,2013,ENGLHLIA,25,25,25,6
20130065,2013,ENGLHLWRI,,14,14,4
20130065,2013,HISTHL1,,6,4.8,3
20130065,2013,HISTHL2,,12,7.5,3
20130065,2013,HISTHL3,,29,16.907,5
20130065,2013,HISTHLIA,22,18,14.4,6
20130065,2013,MATHSL1,,66,29.304,6
20130065,2013,MATHSL2,,61,27.084,5
20130065,2013,MATHSLPRT,25,21,10.5,4
20130065,2013,SPANSL1,,41,22.796,7
20130065,2013,SPANSL2,,20,20,6
20130065,2013,SPANSLIA,20,19,19,5
20130065,2013,SPANSLWRI,,24,19.2,7
20130065,2013,THEAHLIPP,27,26,13,4
20130065,2013,THEAHLPPP,,5,5,3
20130065,2013,THEAHLTHTR,,11,6.875,3
20130065,2013,THEAHLTHTR,27,20,12.5,4
20130065,2013,THEOTKPRES,19,19,19,A
20130065,2013,THEOTKPT,,25,25,B
20130075,2013,BIOLSL2,,28,17.92,5
20130075,2013,BIOLSL3,,16,10.672,4
20130075,2013,BIOLSLMCQ,,18,12.006,4
20130075,2013,BIOLSLPRA,28,23,11.5,4
20130075,2013,ENGLHL1,,8,8,3
20130075,2013,ENGLHL2,,12,12,4
20130075,2013,ENGLHLIA,19,19,19,5
20130075,2013,ENGLHLWRI,,10,10,3
20130075,2013,HISTHL1,,4,3.2,2
20130075,2013,HISTHL2,,9,5.625,2
20130075,2013,HISTHL3,,15,8.745,3
20130075,2013,HISTHLIA,14,13,10.4,5
20130075,2013,MATHSL1,,21,9.324,2
20130075,2013,MATHSL2,,28,12.432,2
20130075,2013,MATHSLPRT,15,14,7,3
20130075,2013,PSYCHL1,,8,6.088,2
20130075,2013,PSYCHL2,,9,5.112,2
20130075,2013,PSYCHL3,,4,2.668,3
20130075,2013,PSYCHLIA,15,12,8.568,4
20130075,2013,SPANSL1,,20,11.12,3
20130075,2013,SPANSL2,,13,13,4
20130075,2013,SPANSLIA,13,10,10,3
20130075,2013,SPANSLWRI,,9,7.2,3
20130075,2013,THEOTKPRES,10,10,10,D
20130075,2013,THEOTKPT,,14,14,D
20130083,2013,ENGLHL1,,8,8,3
20130083,2013,ENGLHL2,,13,13,4
20130083,2013,ENGLHLIA,24,24,24,6
20130083,2013,ENGLHLWRI,,13,13,4
20130083,2013,HISTHL1,,15,12,6
20130083,2013,HISTHL2,,12,7.5,3
20130083,2013,HISTHL3,,31,18.073,6
20130083,2013,HISTHLIA,14,13,10.4,5
20130083,2013,MATHSL1,,63,27.972,6
20130083,2013,MATHSL2,,51,22.644,4
20130083,2013,MATHSLPRT,22,19,9.5,3
20130083,2013,PHYSSL2,,19,12.16,4
20130083,2013,PHYSSL3,,18,10.8,5
20130083,2013,PHYSSLMCQ,,17,11.339,3
20130083,2013,PHYSSLPRA,37,26,13,4
20130083,2013,PSYCHL1,,28,21.308,6
20130083,2013,PSYCHL2,,26,14.768,5
20130083,2013,PSYCHL3,,11,7.337,5
20130083,2013,PSYCHLIA,20,16,11.424,5
20130083,2013,SPANSL1,,26,14.456,3
20130083,2013,SPANSL2,,14,14,4
20130083,2013,SPANSLIA,14,11,11,3
20130083,2013,SPANSLWRI,,14,11.2,4
20130083,2013,THEOTKPRES,10,10,10,D
20130083,2013,THEOTKPT,,27,27,B
20134270,2013,ENGLHL1,,10,10,4
20134270,2013,ENGLHL2,,13,13,4
20134270,2013,ENGLHLIA,15,14,14,4
20134270,2013,ENGLHLWRI,,16,16,5
20134270,2013,HISTHL1,,8,6.4,4
20134270,2013,HISTHL2,,8,5,2
20134270,2013,HISTHL3,,16,9.328,3
20134270,2013,HISTHLIA,12,12,9.6,4
20134270,2013,MATHSL1,,41,18.204,3
20134270,2013,MATHSL2,,50,22.2,4
20134270,2013,MATHSLPRT,23,20,10,4
20134270,2013,PHYSSL2,,15,9.6,3
20134270,2013,PHYSSL3,,11,6.6,3
20134270,2013,PHYSSLMCQ,,18,12.006,4
20134270,2013,PHYSSLPRA,32,24,12,4
20134270,2013,PSYCHL1,,13,9.893,3
20134270,2013,PSYCHL2,,15,8.52,3
20134270,2013,PSYCHL3,,11,7.337,5
20134270,2013,PSYCHLIA,13,11,7.854,4
20134270,2013,SPANSL1,,31,17.236,4
20134270,2013,SPANSL2,,16,16,5
20134270,2013,SPANSLIA,16,14,14,4
20134270,2013,SPANSLWRI,,12,9.6,3
20134270,2013,THEOTKPRES,10,10,10,D
20134270,2013,THEOTKPT,,26,26,B
20134705,2013,CHEMSL2,,12,7.68,2
20134705,2013,CHEMSL3,,20,12,4
20134705,2013,CHEMSLMCQ,,17,11.339,4
20134705,2013,CHEMSLPRA,32,21,10.5,3
20134705,2013,ENGLHL1,,16,16,7
20134705,2013,ENGLHL2,,16,16,5
20134705,2013,ENGLHLIA,18,18,18,5
20134705,2013,ENGLHLWRI,,13,13,4
20134705,2013,HISTHL1,,7,5.6,3
20134705,2013,HISTHL2,,17,10.625,5
20134705,2013,HISTHL3,,13,7.579,3
20134705,2013,HISTHLIA,13,13,10.4,5
20134705,2013,MATHSL1,,56,24.864,5
20134705,2013,MATHSL2,,65,28.86,6
20134705,2013,MATHSLPRT,21,18,9,3
20134705,2013,PSYCHL1,,11,8.371,3
20134705,2013,PSYCHL2,,11,6.248,2
20134705,2013,PSYCHL3,,8,5.336,4
20134705,2013,PSYCHLIA,14,11,7.854,4
20134705,2013,SPANSL1,,34,18.904,5
20134705,2013,SPANSL2,,14,14,4
20134705,2013,SPANSLIA,18,17,17,4
20134705,2013,SPANSLWRI,,14,11.2,4
20134705,2013,THEOTKPRES,8,8,8,E
20134705,2013,THEOTKPT,,15,15,D
20134840,2013,BIOLHL2,,30,15,4
20134840,2013,BIOLHL3,,22,11,5
20134840,2013,BIOLHLMCQ,,35,17.5,6
20134840,2013,BIOLHLPRA,41,35,17.5,6
20134840,2013,ENGLHL1,,18,18,7
20134840,2013,ENGLHL2,,12,12,4
20134840,2013,ENGLHLIA,26,26,26,7
20134840,2013,ENGLHLWRI,,11,11,3
20134840,2013,HISTHL1,,15,12,6
20134840,2013,HISTHL2,,20,12.5,5
20134840,2013,HISTHL3,,15,8.745,3
20134840,2013,HISTHLIA,20,17,13.6,6
20134840,2013,MATHSL1,,62,27.528,5
20134840,2013,MATHSL2,,71,31.524,6
20134840,2013,MATHSLPRT,30,25,12.5,5
20134840,2013,MUSISL1,,51,15.3,5
20134840,2013,MUSISLMLI,,10,10,4
20134840,2013,MUSISLTHTR,17,18,45,6
20134840,2013,SPANSL1,,42,23.352,7
20134840,2013,SPANSL2,,21,21,6
20134840,2013,SPANSLIA,20,19,19,5
20134840,2013,SPANSLWRI,,17,13.6,5
20134840,2013,THEOTKPRES,20,20,20,A
20134840,2013,THEOTKPT,,,,N
20135105,2013,ENGLHL1,,11,11,5
20135105,2013,ENGLHL2,,20,20,7
20135105,2013,ENGLHLIA,19,19,19,5
20135105,2013,ENGLHLWRI,,17,17,5
20135105,2013,HISTHL1,,13,10.4,6
20135105,2013,HISTHL2,,16,10,4
20135105,2013,HISTHL3,,24,13.992,4
20135105,2013,HISTHLIA,14,13,10.4,5
20135105,2013,MATHSL1,,66,29.304,6
20135105,2013,MATHSL2,,68,30.192,6
20135105,2013,MATHSLPRT,27,22,11,4
20135105,2013,PHYSSL2,,16,10.24,4
20135105,2013,PHYSSL3,,20,12,5
20135105,2013,PHYSSLMCQ,,19,12.673,4
20135105,2013,PHYSSLPRA,38,27,13.5,4
20135105,2013,PSYCHL1,,25,19.025,6
20135105,2013,PSYCHL2,,11,6.248,2
20135105,2013,PSYCHL3,,6,4.002,3
20135105,2013,PSYCHLIA,16,13,9.282,4
20135105,2013,SPANSL1,,34,18.904,5
20135105,2013,SPANSL2,,21,21,6
20135105,2013,SPANSLIA,19,18,18,5
20135105,2013,SPANSLWRI,,24,19.2,7
20135105,2013,THEOTKPRES,10,10,10,D
20135105,2013,THEOTKPT,,32,32,A
20135115,2013,BIOLHL2,,31,15.5,4
20135115,2013,BIOLHL3,,25,12.5,6
20135115,2013,BIOLHLMCQ,,29,14.5,5
20135115,2013,BIOLHLPRA,37,31,15.5,5
20135115,2013,ENGLHL1,,8,8,3
20135115,2013,ENGLHL2,,16,16,5
